FINALT1: failed (1%)
clock N reset start valid displayout done clockcount
0 1FF 0 1 0 FF 0 5A99
0 1FF 0 1 1 FF 0 5A9A
0 1FF 0 1 0 FF 0 5A9B
0 1FF 0 1 1 FF 0 5A9C
0 1FF 0 1 0 FF 0 5A9D
0 1FF 0 1 1 FF 0 5A9E
0 1FF 0 1 0 FF 0 5A9F
0 1FF 0 1 1 FF 0 5AA0
0 1FF 0 1 0 FF 0 5AA1
0 1FF 0 1 1 FF 0 5AA2
0 1FF 0 1 0 FF 0 5AA3
0 1FF 0 1 1 FF 0 5AA4
0 1FF 0 1 0 FF 0 5AA5
0 1FF 0 1 1 FF 0 5AA6
0 1FF 0 1 0 FF 0 5AA7
0 1FF 0 1 1 FF 0 5AA8
0 1FF 0 1 0 FF 0 5AA9
0 1FF 0 1 1 FF 0 5AAA
0 1FF 0 1 0 FF 0 5AAB
0 1FF 0 1 1 FF 0 5AAC
0 1FF 0 1 0 FF 0 5AAD
0 1FF 0 1 1 FF 0 5AAE
0 1FF 0 1 0 FF 0 5AAF
0 1FF 0 1 1 FF 0 5AB0
0 1FF 0 1 0 FF 0 5AB1
0 1FF 0 1 1 FF 0 5AB2
0 1FF 0 1 0 FF 0 5AB3
0 1FF 0 1 1 FF 0 5AB4
0 1FF 0 1 0 FF 0 5AB5
0 1FF 0 1 1 FF 0 5AB6
0 1FF 0 1 0 FF 0 5AB7
0 1FF 0 1 1 FF 0 5AB8
0 1FF 0 1 0 FF 0 5AB9
0 1FF 0 1 1 FF 0 5ABA
0 1FF 0 1 0 FF 0 5ABB
0 1FF 0 1 1 FF 0 5ABC
0 1FF 0 1 0 FF 0 5ABD
0 1FF 0 1 1 FF 0 5ABE
0 1FF 0 1 0 FF 0 5ABF
0 1FF 0 1 1 FF 0 5AC0
0 1FF 0 1 0 FF 0 5AC1
0 1FF 0 1 1 FF 0 5AC2
0 1FF 0 1 0 FF 0 5AC3
0 1FF 0 1 1 FF 0 5AC4
0 1FF 0 1 0 FF 0 5AC5
0 1FF 0 1 1 FF 0 5AC6
0 1FF 0 1 0 FF 0 5AC7
0 1FF 0 1 1 FF 0 5AC8
0 1FF 0 1 0 FF 0 5AC9
0 1FF 0 1 1 FF 0 5ACA
0 1FF 0 1 0 FF 0 5ACB
0 1FF 0 1 1 FF 0 5ACC
0 1FF 0 1 0 FF 0 5ACD
0 1FF 0 1 1 FF 0 5ACE
0 1FF 0 1 0 FF 0 5ACF
0 1FF 0 1 1 FF 0 5AD0
0 1FF 0 1 0 FF 0 5AD1
0 1FF 0 1 1 FF 0 5AD2
0 1FF 0 1 0 FF 0 5AD3
0 1FF 0 1 1 FF 0 5AD4
0 1FF 0 1 0 FF 0 5AD5
0 1FF 0 1 1 FF 0 5AD6
0 1FF 0 1 0 FF 0 5AD7
0 1FF 0 1 1 FF 0 5AD8
0 1FF 0 1 0 FF 0 5AD9
0 1FF 0 1 1 FF 0 5ADA
0 1FF 0 1 0 FF 0 5ADB
0 1FF 0 1 1 FF 0 5ADC
0 1FF 0 1 0 FF 0 5ADD
0 1FF 0 1 1 FF 0 5ADE
0 1FF 0 1 0 FF 0 5ADF
0 1FF 0 1 1 FF 0 5AE0
0 1FF 0 1 0 FF 0 5AE1
0 1FF 0 1 1 FF 0 5AE2
0 1FF 0 1 0 FF 0 5AE3
0 1FF 0 1 1 FF 0 5AE4
0 1FF 0 1 0 FF 0 5AE5
0 1FF 0 1 1 FF 0 5AE6
0 1FF 0 1 0 FF 0 5AE7
0 1FF 0 1 1 FF 0 5AE8
0 1FF 0 1 0 FF 0 5AE9
0 1FF 0 1 1 FF 0 5AEA
0 1FF 0 1 0 FF 0 5AEB
0 1FF 0 1 1 FF 0 5AEC
0 1FF 0 1 0 FF 0 5AED
0 1FF 0 1 1 FF 0 5AEE
0 1FF 0 1 0 FF 0 5AEF
0 1FF 0 1 1 FF 0 5AF0
0 1FF 0 1 0 FF 0 5AF1
0 1FF 0 1 1 FF 0 5AF2
0 1FF 0 1 0 FF 0 5AF3
0 1FF 0 1 1 FF 0 5AF4
0 1FF 0 1 0 FF 0 5AF5
0 1FF 0 1 1 FF 0 5AF6
0 1FF 0 1 0 FF 0 5AF7
0 1FF 0 1 1 FF 0 5AF8
0 1FF 0 1 0 FF 0 5AF9
0 1FF 0 1 1 FF 0 5AFA
0 1FF 0 1 0 FF 0 5AFB
0 1FF 0 1 1 FF 0 5AFC
0 1FF 0 1 0 FF 0 5AFD
0 1FF 0 1 1 FF 0 5AFE
0 1FF 0 1 0 FF 0 5AFF
0 1FF 0 1 1 FF 0 5B00
0 1FF 0 1 0 FF 0 5B01
0 1FF 0 1 1 FF 0 5B02
0 1FF 0 1 0 FF 0 5B03
0 1FF 0 1 1 FF 0 5B04
0 1FF 0 1 0 FF 0 5B05
0 1FF 0 1 1 FF 0 5B06
0 1FF 0 1 0 FF 0 5B07
0 1FF 0 1 1 FF 0 5B08
0 1FF 0 1 0 FF 0 5B09
0 1FF 0 1 1 FF 0 5B0A
0 1FF 0 1 0 FF 0 5B0B
0 1FF 0 1 1 FF 0 5B0C
0 1FF 0 1 0 FF 0 5B0D
0 1FF 0 1 1 FF 0 5B0E
0 1FF 0 1 0 FF 0 5B0F
0 1FF 0 1 1 FF 0 5B10
0 1FF 0 1 0 FF 0 5B11
0 1FF 0 1 1 FF 0 5B12
0 1FF 0 1 0 FF 0 5B13
0 1FF 0 1 1 FF 0 5B14
0 1FF 0 1 0 FF 0 5B15
0 1FF 0 1 1 FF 0 5B16
0 1FF 0 1 0 FF 0 5B17
0 1FF 0 1 1 FF 0 5B18
0 1FF 0 1 0 FF 0 5B19
0 1FF 0 1 1 FF 0 5B1A
0 1FF 0 1 0 FF 0 5B1B
0 1FF 0 1 1 FF 0 5B1C
0 1FF 0 1 0 FF 0 5B1D
0 1FF 0 1 1 FF 0 5B1E
0 1FF 0 1 0 FF 0 5B1F
0 1FF 0 1 1 FF 0 5B20
0 1FF 0 1 0 FF 0 5B21
0 1FF 0 1 1 FF 0 5B22
0 1FF 0 1 0 FF 0 5B23
0 1FF 0 1 1 FF 0 5B24
0 1FF 0 1 0 FF 0 5B25
0 1FF 0 1 1 FF 0 5B26
0 1FF 0 1 0 FF 0 5B27
0 1FF 0 1 1 FF 0 5B28
0 1FF 0 1 0 FF 0 5B29
0 1FF 0 1 1 FF 0 5B2A
0 1FF 0 1 0 FF 0 5B2B
0 1FF 0 1 1 FF 0 5B2C
0 1FF 0 1 0 FF 0 5B2D
0 1FF 0 1 1 FF 0 5B2E
0 1FF 0 1 0 FF 0 5B2F
0 1FF 0 1 1 FF 0 5B30
0 1FF 0 1 0 FF 0 5B31
0 1FF 0 1 1 FF 0 5B32
0 1FF 0 1 0 FF 0 5B33
0 1FF 0 1 1 FF 0 5B34
0 1FF 0 1 0 FF 0 5B35
0 1FF 0 1 1 FF 0 5B36
0 1FF 0 1 0 FF 0 5B37
0 1FF 0 1 1 FF 0 5B38
0 1FF 0 1 0 FF 0 5B39
0 1FF 0 1 1 FF 0 5B3A
0 1FF 0 1 0 FF 0 5B3B
0 1FF 0 1 1 FF 0 5B3C
0 1FF 0 1 0 FF 0 5B3D
0 1FF 0 1 1 FF 0 5B3E
0 1FF 0 1 0 FF 0 5B3F
0 1FF 0 1 1 FF 0 5B40
0 1FF 0 1 0 FF 0 5B41
0 1FF 0 1 1 FF 0 5B42
0 1FF 0 1 0 FF 0 5B43
0 1FF 0 1 1 FF 0 5B44
0 1FF 0 1 0 FF 0 5B45
0 1FF 0 1 1 FF 0 5B46
0 1FF 0 1 0 FF 0 5B47
0 1FF 0 1 1 FF 0 5B48
0 1FF 0 1 0 FF 0 5B49
0 1FF 0 1 1 FF 0 5B4A
0 1FF 0 1 0 FF 0 5B4B
0 1FF 0 1 1 FF 0 5B4C
0 1FF 0 1 0 FF 0 5B4D
0 1FF 0 1 1 FF 0 5B4E
0 1FF 0 1 0 FF 0 5B4F
0 1FF 0 1 1 FF 0 5B50
0 1FF 0 1 0 FF 0 5B51
0 1FF 0 1 1 FF 0 5B52
0 1FF 0 1 0 FF 0 5B53
0 1FF 0 1 1 FF 0 5B54
0 1FF 0 1 0 FF 0 5B55
0 1FF 0 1 1 FF 0 5B56
0 1FF 0 1 0 FF 0 5B57
0 1FF 0 1 1 FF 0 5B58
0 1FF 0 1 0 FF 0 5B59
0 1FF 0 1 1 FF 0 5B5A
0 1FF 0 1 0 FF 0 5B5B
0 1FF 0 1 1 FF 0 5B5C
0 1FF 0 1 0 FF 0 5B5D
0 1FF 0 1 1 FF 0 5B5E
0 1FF 0 1 0 FF 0 5B5F
0 1FF 0 1 1 FF 0 5B60
0 1FF 0 1 0 FF 0 5B61
0 1FF 0 1 1 FF 0 5B62
0 1FF 0 1 0 FF 0 5B63
0 1FF 0 1 1 FF 0 5B64
0 1FF 0 1 0 FF 0 5B65
0 1FF 0 1 1 FF 0 5B66
0 1FF 0 1 0 FF 0 5B67
0 1FF 0 1 1 FF 0 5B68
0 1FF 0 1 0 FF 0 5B69
0 1FF 0 1 1 FF 0 5B6A
0 1FF 0 1 0 FF 0 5B6B
0 1FF 0 1 1 FF 0 5B6C
0 1FF 0 1 0 FF 0 5B6D
0 1FF 0 1 1 FF 0 5B6E
0 1FF 0 1 0 FF 0 5B6F
0 1FF 0 1 1 FF 0 5B70
0 1FF 0 1 0 FF 0 5B71
0 1FF 0 1 1 FF 0 5B72
0 1FF 0 1 0 FF 0 5B73
0 1FF 0 1 1 FF 0 5B74
0 1FF 0 1 0 FF 0 5B75
0 1FF 0 1 1 FF 0 5B76
0 1FF 0 1 0 FF 0 5B77
0 1FF 0 1 1 FF 0 5B78
0 1FF 0 1 0 FF 0 5B79
0 1FF 0 1 1 FF 0 5B7A
0 1FF 0 1 0 FF 0 5B7B
0 1FF 0 1 1 FF 0 5B7C
0 1FF 0 1 0 FF 0 5B7D
0 1FF 0 1 1 FF 0 5B7E
0 1FF 0 1 0 FF 0 5B7F
0 1FF 0 1 1 FF 0 5B80
0 1FF 0 1 0 FF 0 5B81
0 1FF 0 1 1 FF 0 5B82
0 1FF 0 1 0 FF 0 5B83
0 1FF 0 1 1 FF 0 5B84
0 1FF 0 1 0 FF 0 5B85
0 1FF 0 1 1 FF 0 5B86
0 1FF 0 1 0 FF 0 5B87
0 1FF 0 1 1 FF 0 5B88
0 1FF 0 1 0 FF 0 5B89
0 1FF 0 1 1 FF 0 5B8A
0 1FF 0 1 0 FF 0 5B8B
0 1FF 0 1 1 FF 0 5B8C
0 1FF 0 1 0 FF 0 5B8D
0 1FF 0 1 1 FF 0 5B8E
0 1FF 0 1 0 FF 0 5B8F
0 1FF 0 1 1 FF 0 5B90
0 1FF 0 1 0 FF 0 5B91
0 1FF 0 1 1 FF 0 5B92
0 1FF 0 1 0 FF 0 5B93
0 1FF 0 1 1 FF 0 5B94
0 1FF 0 1 0 FF 0 5B95
0 1FF 0 1 1 FF 0 5B96
0 1FF 0 1 0 FF 0 5B97
0 1FF 0 1 1 FF 0 5B98
0 1FF 0 1 0 FF 0 5B99
0 1FF 0 1 1 FF 0 5B9A
0 1FF 0 1 0 FF 0 5B9B
0 1FF 0 1 1 FF 0 5B9C
0 1FF 0 1 0 FF 0 5B9D
0 1FF 0 1 1 FF 0 5B9E
0 1FF 0 1 0 FF 0 5B9F
0 1FF 0 1 1 FF 0 5BA0
0 1FF 0 1 0 FF 0 5BA1
0 1FF 0 1 1 FF 0 5BA2
0 1FF 0 1 0 FF 0 5BA3
0 1FF 0 1 1 FF 0 5BA4
0 1FF 0 1 0 FF 0 5BA5
0 1FF 0 1 1 FF 0 5BA6
0 1FF 0 1 0 FF 0 5BA7
0 1FF 0 1 1 FF 0 5BA8
0 1FF 0 1 0 FF 0 5BA9
0 1FF 0 1 1 FF 0 5BAA
0 1FF 0 1 0 FF 0 5BAB
0 1FF 0 1 1 FF 0 5BAC
0 1FF 0 1 0 FF 0 5BAD
0 1FF 0 1 1 FF 0 5BAE
0 1FF 0 1 0 FF 0 5BAF
0 1FF 0 1 1 FF 0 5BB0
0 1FF 0 1 0 FF 0 5BB1
0 1FF 0 1 1 FF 0 5BB2
0 1FF 0 1 0 FF 0 5BB3
0 1FF 0 1 1 FF 0 5BB4
0 1FF 0 1 0 FF 0 5BB5
0 1FF 0 1 1 FF 0 5BB6
0 1FF 0 1 0 FF 0 5BB7
0 1FF 0 1 1 FF 0 5BB8
0 1FF 0 1 0 FF 0 5BB9
0 1FF 0 1 1 FF 0 5BBA
0 1FF 0 1 0 FF 0 5BBB
0 1FF 0 1 1 FF 0 5BBC
0 1FF 0 1 0 FF 0 5BBD
0 1FF 0 1 1 FF 0 5BBE
0 1FF 0 1 0 FF 0 5BBF
0 1FF 0 1 1 FF 0 5BC0
0 1FF 0 1 0 FF 0 5BC1
0 1FF 0 1 1 FF 0 5BC2
0 1FF 0 1 0 FF 0 5BC3
0 1FF 0 1 1 FF 0 5BC4
0 1FF 0 1 0 FF 0 5BC5
0 1FF 0 1 1 FF 0 5BC6
0 1FF 0 1 0 FF 0 5BC7
0 1FF 0 1 1 FF 0 5BC8
0 1FF 0 1 0 FF 0 5BC9
0 1FF 0 1 1 FF 0 5BCA
0 1FF 0 1 0 FF 0 5BCB
0 1FF 0 1 1 FF 0 5BCC
0 1FF 0 1 0 FF 0 5BCD
0 1FF 0 1 1 FF 0 5BCE
0 1FF 0 1 0 FF 0 5BCF
0 1FF 0 1 1 FF 0 5BD0
0 1FF 0 1 0 FF 0 5BD1
0 1FF 0 1 1 FF 0 5BD2
0 1FF 0 1 0 FF 0 5BD3
0 1FF 0 1 1 FF 0 5BD4
0 1FF 0 1 0 FF 0 5BD5
0 1FF 0 1 1 FF 0 5BD6
0 1FF 0 1 0 FF 0 5BD7
0 1FF 0 1 1 FF 0 5BD8
0 1FF 0 1 0 FF 0 5BD9
0 1FF 0 1 1 FF 0 5BDA
0 1FF 0 1 0 FF 0 5BDB
0 1FF 0 1 1 FF 0 5BDC
0 1FF 0 1 0 FF 0 5BDD
0 1FF 0 1 1 FF 0 5BDE
0 1FF 0 1 0 FF 0 5BDF
0 1FF 0 1 1 FF 0 5BE0
0 1FF 0 1 0 FF 0 5BE1
0 1FF 0 1 1 FF 0 5BE2
0 1FF 0 1 0 FF 0 5BE3
0 1FF 0 1 1 FF 0 5BE4
0 1FF 0 1 0 FF 0 5BE5
0 1FF 0 1 1 FF 0 5BE6
0 1FF 0 1 0 FF 0 5BE7
0 1FF 0 1 1 FF 0 5BE8
0 1FF 0 1 0 FF 0 5BE9
0 1FF 0 1 1 FF 0 5BEA
0 1FF 0 1 0 FF 0 5BEB
0 1FF 0 1 1 FF 0 5BEC
0 1FF 0 1 0 FF 0 5BED
0 1FF 0 1 1 FF 0 5BEE
0 1FF 0 1 0 FF 0 5BEF
0 1FF 0 1 1 FF 0 5BF0
0 1FF 0 1 0 FF 0 5BF1
0 1FF 0 1 1 FF 0 5BF2
0 1FF 0 1 0 FF 0 5BF3
0 1FF 0 1 1 FF 0 5BF4
0 1FF 0 1 0 FF 0 5BF5
0 1FF 0 1 1 FF 0 5BF6
0 1FF 0 1 0 FF 0 5BF7
0 1FF 0 1 1 FF 0 5BF8
0 1FF 0 1 0 FF 0 5BF9
0 1FF 0 1 1 FF 0 5BFA
0 1FF 0 1 0 FF 0 5BFB
0 1FF 0 1 1 FF 0 5BFC
0 1FF 0 1 0 FF 0 5BFD
0 1FF 0 1 1 FF 0 5BFE
0 1FF 0 1 0 FF 0 5BFF
0 1FF 0 1 1 FF 0 5C00
0 1FF 0 1 0 FF 0 5C01
0 1FF 0 1 1 FF 0 5C02
0 1FF 0 1 0 FF 0 5C03
0 1FF 0 1 1 FF 0 5C04
0 1FF 0 1 0 FF 0 5C05
0 1FF 0 1 1 FF 0 5C06
0 1FF 0 1 0 FF 0 5C07
0 1FF 0 1 1 FF 0 5C08
0 1FF 0 1 0 FF 0 5C09
0 1FF 0 1 1 FF 0 5C0A
0 1FF 0 1 0 FF 0 5C0B
0 1FF 0 1 1 FF 0 5C0C
0 1FF 0 1 0 FF 0 5C0D
0 1FF 0 1 1 FF 0 5C0E
0 1FF 0 1 0 FF 0 5C0F
0 1FF 0 1 1 FF 0 5C10
0 1FF 0 1 0 FF 0 5C11
0 1FF 0 1 1 FF 0 5C12
0 1FF 0 1 0 FF 0 5C13
0 1FF 0 1 1 FF 0 5C14
0 1FF 0 1 0 FF 0 5C15
0 1FF 0 1 1 FF 0 5C16
0 1FF 0 1 0 FF 0 5C17
0 1FF 0 1 1 FF 0 5C18
0 1FF 0 1 0 FF 0 5C19
0 1FF 0 1 1 FF 0 5C1A
0 1FF 0 1 0 FF 0 5C1B
0 1FF 0 1 1 FF 0 5C1C
0 1FF 0 1 0 FF 0 5C1D
0 1FF 0 1 1 FF 0 5C1E
0 1FF 0 1 0 FF 0 5C1F
0 1FF 0 1 1 FF 0 5C20
0 1FF 0 1 0 FF 0 5C21
0 1FF 0 1 1 FF 0 5C22
0 1FF 0 1 0 FF 0 5C23
0 1FF 0 1 1 FF 0 5C24
0 1FF 0 1 0 FF 0 5C25
0 1FF 0 1 1 FF 0 5C26
0 1FF 0 1 0 FF 0 5C27
0 1FF 0 1 1 FF 0 5C28
0 1FF 0 1 0 FF 0 5C29
0 1FF 0 1 1 FF 0 5C2A
0 1FF 0 1 0 FF 0 5C2B
0 1FF 0 1 1 FF 0 5C2C
0 1FF 0 1 0 FF 0 5C2D
0 1FF 0 1 1 FF 0 5C2E
0 1FF 0 1 0 FF 0 5C2F
0 1FF 0 1 1 FF 0 5C30
0 1FF 0 1 0 FF 0 5C31
0 1FF 0 1 1 FF 0 5C32
0 1FF 0 1 0 FF 0 5C33
0 1FF 0 1 1 FF 0 5C34
0 1FF 0 1 0 FF 0 5C35
0 1FF 0 1 1 FF 0 5C36
0 1FF 0 1 0 FF 0 5C37
0 1FF 0 1 1 FF 0 5C38
0 1FF 0 1 0 FF 0 5C39
0 1FF 0 1 1 FF 0 5C3A
0 1FF 0 1 0 FF 0 5C3B
0 1FF 0 1 1 FF 0 5C3C
0 1FF 0 1 0 FF 0 5C3D
0 1FF 0 1 1 FF 0 5C3E
0 1FF 0 1 0 FF 0 5C3F
0 1FF 0 1 1 FF 0 5C40
0 1FF 0 1 0 FF 0 5C41
0 1FF 0 1 1 FF 0 5C42
0 1FF 0 1 0 FF 0 5C43
0 1FF 0 1 1 FF 0 5C44
0 1FF 0 1 0 FF 0 5C45
0 1FF 0 1 1 FF 0 5C46
0 1FF 0 1 0 FF 0 5C47
0 1FF 0 1 1 FF 0 5C48
0 1FF 0 1 0 FF 0 5C49
0 1FF 0 1 1 FF 0 5C4A
0 1FF 0 1 0 FF 0 5C4B
0 1FF 0 1 1 FF 0 5C4C
0 1FF 0 1 0 FF 0 5C4D
0 1FF 0 1 1 FF 0 5C4E
0 1FF 0 1 0 FF 0 5C4F
0 1FF 0 1 1 FF 0 5C50
0 1FF 0 1 0 FF 0 5C51
0 1FF 0 1 1 FF 0 5C52
0 1FF 0 1 0 FF 0 5C53
0 1FF 0 1 1 FF 0 5C54
0 1FF 0 1 0 FF 0 5C55
0 1FF 0 1 1 FF 0 5C56
0 1FF 0 1 0 FF 0 5C57
0 1FF 0 1 1 FF 0 5C58
0 1FF 0 1 0 FF 0 5C59
0 1FF 0 1 1 FF 0 5C5A
0 1FF 0 1 0 FF 0 5C5B
0 1FF 0 1 1 FF 0 5C5C
0 1FF 0 1 0 FF 0 5C5D
0 1FF 0 1 1 FF 0 5C5E
0 1FF 0 1 0 FF 0 5C5F
0 1FF 0 1 1 FF 0 5C60
0 1FF 0 1 0 FF 0 5C61
0 1FF 0 1 1 FF 0 5C62
0 1FF 0 1 0 FF 0 5C63
0 1FF 0 1 1 FF 0 5C64
0 1FF 0 1 0 FF 0 5C65
0 1FF 0 1 1 FF 0 5C66
0 1FF 0 1 0 FF 0 5C67
0 1FF 0 1 1 FF 0 5C68
0 1FF 0 1 0 FF 0 5C69
0 1FF 0 1 1 FF 0 5C6A
0 1FF 0 1 0 FF 0 5C6B
0 1FF 0 1 1 FF 0 5C6C
0 1FF 0 1 0 FF 0 5C6D
0 1FF 0 1 1 FF 0 5C6E
0 1FF 0 1 0 FF 0 5C6F
0 1FF 0 1 1 FF 0 5C70
0 1FF 0 1 0 FF 0 5C71
0 1FF 0 1 1 FF 0 5C72
0 1FF 0 1 0 FF 0 5C73
0 1FF 0 1 1 FF 0 5C74
0 1FF 0 1 0 FF 0 5C75
0 1FF 0 1 1 FF 0 5C76
0 1FF 0 1 0 FF 0 5C77
0 1FF 0 1 1 FF 0 5C78
0 1FF 0 1 0 FF 0 5C79
0 1FF 0 1 1 FF 0 5C7A
0 1FF 0 1 0 FF 0 5C7B
0 1FF 0 1 1 FF 0 5C7C
0 1FF 0 1 0 FF 0 5C7D
0 1FF 0 1 1 FF 0 5C7E
0 1FF 0 1 0 FF 0 5C7F
0 1FF 0 1 1 FF 0 5C80
0 1FF 0 1 0 FF 0 5C81
0 1FF 0 1 1 FF 0 5C82
0 1FF 0 1 0 FF 0 5C83
0 1FF 0 1 1 FF 0 5C84
0 1FF 0 1 0 FF 0 5C85
0 1FF 0 1 1 FF 0 5C86
0 1FF 0 1 0 FF 0 5C87
0 1FF 0 1 1 FF 0 5C88
0 1FF 0 1 0 FF 0 5C89
0 1FF 0 1 1 FF 0 5C8A
0 1FF 0 1 0 FF 0 5C8B
0 1FF 0 1 1 FF 0 5C8C
0 1FF 0 1 0 FF 0 5C8D
0 1FF 0 1 1 FF 0 5C8E
0 1FF 0 1 0 FF 0 5C8F
0 1FF 0 1 1 FF 0 5C90
0 1FF 0 1 0 FF 0 5C91
0 1FF 0 1 1 FF 0 5C92
0 1FF 0 1 0 FF 0 5C93
0 1FF 0 1 1 FF 0 5C94
0 1FF 0 1 0 FF 0 5C95
0 1FF 0 1 1 FF 0 5C96
0 1FF 0 1 0 FF 0 5C97
0 1FF 0 1 1 FF 0 5C98
0 1FF 0 1 0 FF 0 5C99
0 1FF 0 1 1 FF 0 5C9A
0 1FF 0 1 0 FF 0 5C9B
0 1FF 0 1 1 FF 0 5C9C
0 1FF 0 1 0 FF 0 5C9D
0 1FF 0 1 1 FF 0 5C9E
0 1FF 0 1 0 FF 0 5C9F
0 1FF 0 1 1 FF 0 5CA0
0 1FF 0 1 0 FF 0 5CA1
0 1FF 0 1 1 FF 0 5CA2
0 1FF 0 1 0 FF 0 5CA3
0 1FF 0 1 1 FF 0 5CA4
0 1FF 0 1 0 FF 0 5CA5
0 1FF 0 1 1 FF 0 5CA6
0 1FF 0 1 0 FF 0 5CA7
0 1FF 0 1 1 FF 0 5CA8
0 1FF 0 1 0 FF 0 5CA9
0 1FF 0 1 1 FF 0 5CAA
0 1FF 0 1 0 FF 0 5CAB
0 1FF 0 1 1 FF 0 5CAC
0 1FF 0 1 0 FF 0 5CAD
0 1FF 0 1 1 FF 0 5CAE
0 1FF 0 1 0 FF 0 5CAF
0 1FF 0 1 1 FF 0 5CB0
0 1FF 0 1 0 FF 0 5CB1
0 1FF 0 1 1 FF 0 5CB2
0 1FF 0 1 0 FF 0 5CB3
0 1FF 0 1 1 FF 0 5CB4
0 1FF 0 1 0 FF 0 5CB5
0 1FF 0 1 1 FF 0 5CB6
0 1FF 0 1 0 FF 0 5CB7
0 1FF 0 1 1 FF 0 5CB8
0 1FF 0 1 0 FF 0 5CB9
0 1FF 0 1 1 FF 0 5CBA
0 1FF 0 1 0 FF 0 5CBB
0 1FF 0 1 1 FF 0 5CBC
0 1FF 0 1 0 FF 0 5CBD
0 1FF 0 1 1 FF 0 5CBE
0 1FF 0 1 0 FF 0 5CBF
0 1FF 0 1 1 FF 0 5CC0
0 1FF 0 1 0 FF 0 5CC1
0 1FF 0 1 1 FF 0 5CC2
0 1FF 0 1 0 FF 0 5CC3
0 1FF 0 1 1 FF 0 5CC4
0 1FF 0 1 0 FF 0 5CC5
0 1FF 0 1 1 FF 0 5CC6
0 1FF 0 1 0 FF 0 5CC7
0 1FF 0 1 1 FF 0 5CC8
0 1FF 0 1 0 FF 0 5CC9
0 1FF 0 1 1 FF 0 5CCA
0 1FF 0 1 0 FF 0 5CCB
0 1FF 0 1 1 FF 0 5CCC
0 1FF 0 1 0 FF 0 5CCD
0 1FF 0 1 1 FF 0 5CCE
0 1FF 0 1 0 FF 0 5CCF
0 1FF 0 1 1 FF 0 5CD0
0 1FF 0 1 0 FF 1 5CD1
0 1FF 0 1 1 FF 1 5CD1
0 1FF 0 1 0 FF 0 5CD1
0 1FF 0 1 1 FF 0 5CD2
0 1FF 0 1 0 FF 0 5CD3
0 1FF 0 1 1 FF 0 5CD4
0 1FF 0 1 0 FF 0 5CD5
0 1FF 0 1 1 FF 0 5CD6
0 1FF 0 1 0 FF 0 5CD7
0 1FF 0 1 1 FF 0 5CD8
0 1FF 0 1 0 FF 0 5CD9
0 1FF 0 1 1 FF 0 5CDA
0 1FF 0 1 0 FF 0 5CDB
0 1FF 0 1 1 FF 0 5CDC
0 1FF 0 1 0 FF 0 5CDD
0 1FF 0 1 1 FF 0 5CDE
0 1FF 0 1 0 FF 0 5CDF
0 1FF 0 1 1 FF 0 5CE0
0 1FF 0 1 0 FF 0 5CE1
0 1FF 0 1 1 FF 0 5CE2
0 1FF 0 1 0 FF 0 5CE3
0 1FF 0 1 1 FF 0 5CE4
0 1FF 0 1 0 FF 0 5CE5
0 1FF 0 1 1 FF 0 5CE6
0 1FF 0 1 0 FF 0 5CE7
0 1FF 0 1 1 FF 0 5CE8
0 1FF 0 1 0 FF 0 5CE9
0 1FF 0 1 1 FF 0 5CEA
0 1FF 0 1 0 FF 0 5CEB
0 1FF 0 1 1 FF 0 5CEC
0 1FF 0 1 0 FF 0 5CED
0 1FF 0 1 1 FF 0 5CEE
0 1FF 0 1 0 FF 0 5CEF
0 1FF 0 1 1 FF 0 5CF0
0 1FF 0 1 0 FF 0 5CF1
0 1FF 0 1 1 FF 0 5CF2
0 1FF 0 1 0 FF 0 5CF3
0 1FF 0 1 1 FF 0 5CF4
0 1FF 0 1 0 FF 0 5CF5
0 1FF 0 1 1 FF 0 5CF6
0 1FF 0 1 0 FF 0 5CF7
0 1FF 0 1 1 FF 0 5CF8
0 1FF 0 1 0 FF 0 5CF9
0 1FF 0 1 1 FF 0 5CFA
0 1FF 0 1 0 FF 0 5CFB
0 1FF 0 1 1 FF 0 5CFC
0 1FF 0 1 0 FF 0 5CFD
0 1FF 0 1 1 FF 0 5CFE
0 1FF 0 1 0 FF 0 5CFF
0 1FF 0 1 1 FF 0 5D00
0 1FF 0 1 0 FF 0 5D01
0 1FF 0 1 1 FF 0 5D02
0 1FF 0 1 0 FF 0 5D03
0 1FF 0 1 1 FF 0 5D04
0 1FF 0 1 0 FF 0 5D05
0 1FF 0 1 1 FF 0 5D06
0 1FF 0 1 0 FF 0 5D07
0 1FF 0 1 1 FF 0 5D08
0 1FF 0 1 0 FF 0 5D09
0 1FF 0 1 1 FF 0 5D0A
0 1FF 0 1 0 FF 0 5D0B
0 1FF 0 1 1 FF 0 5D0C
0 1FF 0 1 0 FF 0 5D0D
0 1FF 0 1 1 FF 0 5D0E
0 1FF 0 1 0 FF 0 5D0F
0 1FF 0 1 1 FF 0 5D10
0 1FF 0 1 0 FF 0 5D11
0 1FF 0 1 1 FF 0 5D12
0 1FF 0 1 0 FF 0 5D13
0 1FF 0 1 1 FF 0 5D14
0 1FF 0 1 0 FF 0 5D15
0 1FF 0 1 1 FF 0 5D16
0 1FF 0 1 0 FF 0 5D17
0 1FF 0 1 1 FF 0 5D18
0 1FF 0 1 0 FF 0 5D19
0 1FF 0 1 1 FF 0 5D1A
0 1FF 0 1 0 FF 0 5D1B
